Source Tissue Type,Target Destination Type,Source Order,Destination Order,Euclidean Distance,Distance Index
TE,TE,38,63,67.36930116,0.578133568
TE,TE,39,0,153.5088254,0.038728037
TE,TE,39,1,141.9384936,0.111181432
TE,TE,39,2,142.1774177,0.109685289
TE,TE,39,3,146.8984378,0.08012227
TE,TE,39,4,136.2864241,0.146574679
TE,TE,39,5,132.5571935,0.169927114
TE,TE,39,6,135.9840882,0.148467906
TE,TE,39,7,137.2372783,0.140620432
TE,TE,39,8,128.3817825,0.19607353
TE,TE,39,9,113.181538,0.291257431
TE,TE,39,10,125.9560622,0.211263386
TE,TE,39,11,107.740318,0.32533034
TE,TE,39,12,97.95809231,0.386586618
TE,TE,39,13,86.84759854,0.456160508
TE,TE,39,14,115.359328,0.277620114
TE,TE,39,15,80.44190294,0.496272961
TE,TE,39,16,101.0576657,0.367177095
TE,TE,39,17,75.41204216,0.52776994
TE,TE,39,18,102.7302246,0.356703535
TE,TE,39,19,98.37602845,0.383969503
TE,TE,39,20,59.15133774,0.629594439
TE,TE,39,21,82.15796567,0.48552698
TE,TE,39,22,72.89048386,0.543559933
TE,TE,39,23,53.41607117,0.665508667
TE,ICM,39,24,65.88554119,0.58742487
TE,TE,39,25,87.36065836,0.452947729
TE,ICM,39,26,27.28553916,0.829138007
TE,TE,39,27,48.53758422,0.696057743
TE,TE,39,28,42.1994138,0.735747354
TE,ICM,39,29,52.60726957,0.670573381
TE,ICM,39,30,29.36480979,0.816117619
TE,TE,39,31,71.43893815,0.552649509
TE,TE,39,32,49.55847963,0.689664898
TE,TE,39,33,66.09462986,0.586115557
TE,ICM,39,34,38.57610857,0.758436484
TE,ICM,39,35,58.49105457,0.633729131
TE,TE,39,36,103.3331145,0.35292824
TE,TE,39,37,106.6438446,0.332196454
TE,TE,39,38,96.26669055,0.397178172
TE,TE,39,39,0,1
TE,ICM,39,40,66.06585722,0.586295732
TE,TE,39,41,78.7186584,0.507063915
TE,TE,39,42,75.37151818,0.528023701
TE,ICM,39,43,57.83047062,0.637865706
TE,ICM,39,44,34.60783107,0.78328583
TE,TE,39,45,48.97154914,0.693340255
TE,ICM,39,46,68.80334477,0.56915359
TE,ICM,39,47,44.0288758,0.724291266
TE,ICM,39,48,18.55870971,0.883785396
TE,TE,39,49,154.7649453,0.030862216
TE,ICM,39,50,29.82000578,0.813267182
TE,ICM,39,51,48.3466328,0.69725348
TE,TE,39,52,97.65753078,0.388468734
TE,TE,39,53,102.6488495,0.357213106
TE,ICM,39,54,50.42199621,0.684257559
TE,TE,39,55,58.38026325,0.634422906
TE,TE,39,56,90.16478156,0.435388315
TE,ICM,39,57,34.87226309,0.781629957
TE,TE,39,58,126.7792191,0.206108778
TE,ICM,39,59,47.81924309,0.700555994
TE,ICM,39,60,35.23181928,0.779378417
TE,ICM,39,61,47.52620453,0.702391
TE,ICM,39,62,35.45177053,0.778001082
TE,TE,39,63,84.99949388,0.467733336
ICM,TE,40,0,126.9034065,0.205331117
ICM,TE,40,1,106.8923033,0.330640606
ICM,TE,40,2,84.72061157,0.469479696
ICM,TE,40,3,122.6615043,0.2318939
ICM,TE,40,4,131.5831693,0.176026452
ICM,TE,40,5,74.73977062,0.531979703
ICM,TE,40,6,138.8866014,0.130292374
ICM,TE,40,7,106.7357363,0.331621028
ICM,TE,40,8,81.00690233,0.492734936
ICM,TE,40,9,83.60482864,0.476466727
ICM,TE,40,10,112.6503528,0.294583711
ICM,TE,40,11,41.81399521,0.738160844
ICM,TE,40,12,39.19352225,0.754570241
ICM,TE,40,13,58.20177629,0.635540591
ICM,TE,40,14,119.0916688,0.254248203
ICM,TE,40,15,71.79679794,0.550408592
ICM,TE,40,16,56.26033494,0.647697893
ICM,TE,40,17,27.31301014,0.828965984
ICM,TE,40,18,79.34066619,0.503168904
ICM,TE,40,19,121.1471797,0.241376598
ICM,TE,40,20,76.66571233,0.51991946
ICM,TE,40,21,116.8403442,0.268345994
ICM,TE,40,22,22.69424582,0.857888677
ICM,TE,40,23,91.88155388,0.42463789
ICM,ICM,40,24,31.53162155,0.802549048
ICM,TE,40,25,94.25447662,0.409778652
ICM,ICM,40,26,74.5053752,0.533447487
ICM,TE,40,27,28.48357873,0.821635886
ICM,TE,40,28,55.18660661,0.654421578
ICM,ICM,40,29,88.62384901,0.445037631
ICM,ICM,40,30,36.9010506,0.768925693
ICM,TE,40,31,67.18730893,0.579273203
ICM,TE,40,32,73.88649778,0.537322896
ICM,TE,40,33,47.7558359,0.700953049
ICM,ICM,40,34,70.73085689,0.557083513
ICM,ICM,40,35,64.8616788,0.593836295
ICM,TE,40,36,122.9620188,0.230012079
ICM,TE,40,37,64.30567715,0.597317976
ICM,TE,40,38,101.3357388,0.365435802
ICM,TE,40,39,66.06585722,0.586295732
ICM,ICM,40,40,0,1
ICM,TE,40,41,98.51209675,0.383117443
ICM,TE,40,42,98.31615387,0.384344437
ICM,ICM,40,43,100.4593328,0.370923855
ICM,ICM,40,44,44.61474038,0.720622583
ICM,TE,40,45,97.62752562,0.388656626
ICM,ICM,40,46,102.5930644,0.357562432
ICM,ICM,40,47,48.42134617,0.696785625
ICM,ICM,40,48,52.94387419,0.668465564
ICM,TE,40,49,119.8637691,0.249413313
ICM,ICM,40,50,51.30001188,0.678759426
ICM,ICM,40,51,48.73803846,0.694802499
ICM,TE,40,52,90.07401766,0.435956678
ICM,TE,40,53,128.750288,0.193765949
ICM,ICM,40,54,26.49561818,0.834084491
ICM,TE,40,55,98.53652063,0.382964501
ICM,TE,40,56,38.41883766,0.759421314
ICM,ICM,40,57,59.72434835,0.626006248
ICM,TE,40,58,133.3488459,0.164969788
ICM,ICM,40,59,24.56778468,0.84615658
ICM,ICM,40,60,72.2165396,0.547780171
ICM,ICM,40,61,84.79810132,0.468994456
ICM,ICM,40,62,75.48811842,0.52729355
ICM,TE,40,63,118.9856056,0.254912371
TE,TE,41,0,127.4952936,0.201624721
TE,TE,41,1,97.56260029,0.389063188
TE,TE,41,2,143.0060854,0.104496174
TE,TE,41,3,141.3766058,0.114699971
TE,TE,41,4,74.79313885,0.531645511
TE,TE,41,5,121.6635473,0.238143105
TE,TE,41,6,98.28883774,0.384515491
TE,TE,41,7,150.4406102,0.057941194
TE,TE,41,8,152.858141,0.042802621
TE,TE,41,9,72.41060805,0.546564914
TE,TE,41,10,61.68412468,0.613734132
TE,TE,41,11,125.6523937,0.213164957
TE,TE,41,12,104.9357076,0.342892805
TE,TE,41,13,69.31084187,0.565975644
TE,TE,41,14,134.6130083,0.157053606
TE,TE,41,15,45.8213173,0.713067001
TE,TE,41,16,141.3763365,0.114701658
TE,TE,41,17,92.44018555,0.421139739
TE,TE,41,18,146.9129694,0.080031273
TE,TE,41,19,105.847254,0.337184703
TE,TE,41,20,32.95177485,0.79365605
TE,TE,41,21,84.53224006,0.470659278
TE,TE,41,22,118.8405264,0.255820856
TE,TE,41,23,30.29148522,0.810314779
TE,ICM,41,24,115.8697811,0.274423658
TE,TE,41,25,130.5263506,0.182644248
TE,ICM,41,26,68.10066354,0.573553778
TE,TE,41,27,90.08005114,0.435918896
TE,TE,41,28,63.04366981,0.605220663
TE,ICM,41,29,78.2814613,0.509801643
TE,ICM,41,30,84.14583087,0.473078972
TE,TE,41,31,129.3800484,0.189822391
TE,TE,41,32,109.4006796,0.314933159
TE,TE,41,33,62.36954442,0.609442035
TE,ICM,41,34,52.73969796,0.669744115
TE,ICM,41,35,33.71219191,0.78889432
TE,TE,41,36,38.52613971,0.758749389
TE,TE,41,37,86.57171258,0.457888106
TE,TE,41,38,23.99884262,0.849719295
TE,TE,41,39,78.7186584,0.507063915
TE,ICM,41,40,98.51209675,0.383117443
TE,TE,41,41,0,1
TE,TE,41,42,111.9113983,0.299211043
TE,ICM,41,43,62.55442502,0.608284313
TE,ICM,41,44,72.80197355,0.544114184
TE,TE,41,45,63.85894118,0.600115436
TE,ICM,41,46,30.63007183,0.80819455
TE,ICM,41,47,54.3406042,0.659719243
TE,ICM,41,48,68.03037356,0.573993934
TE,TE,41,49,117.1117952,0.266646168
TE,ICM,41,50,98.11322447,0.385615181
TE,ICM,41,51,107.3706659,0.327645101
TE,TE,41,52,39.9062605,0.750107075
TE,TE,41,53,77.01197006,0.517751194
TE,ICM,41,54,72.80416425,0.544100466
TE,TE,41,55,99.30831438,0.37813153
TE,TE,41,56,133.4232275,0.164504011
TE,ICM,41,57,49.25849239,0.691543417
TE,TE,41,58,117.0172384,0.267238282
TE,ICM,41,59,98.51472973,0.383100956
TE,ICM,41,60,45.34600271,0.71604342
TE,ICM,41,61,34.88730949,0.781535736
TE,ICM,41,62,84.53878236,0.470618311
TE,TE,41,63,54.68469319,0.657564558
TE,TE,42,0,121.9247031,0.236507748
TE,TE,42,1,150.5418311,0.057307349
TE,TE,42,2,135.7421335,0.149983026
TE,TE,42,3,100.2560854,0.37219659
TE,TE,42,4,131.4229409,0.177029802
TE,TE,42,5,147.6523551,0.075401242
TE,TE,42,6,102.7470494,0.356598178
TE,TE,42,7,91.93091698,0.424328778
TE,TE,42,8,105.8637758,0.337081243
TE,TE,42,9,145.3913078,0.089559916
TE,TE,42,10,142.7525978,0.106083512
TE,TE,42,11,128.1751889,0.197367218
TE,TE,42,12,131.372025,0.177348637
TE,TE,42,13,131.6795191,0.175423109
TE,TE,42,14,45.13526641,0.71736305
TE,TE,42,15,126.4675519,0.208060438
TE,TE,42,16,93.04258637,0.417367507
TE,TE,42,17,120.0846182,0.248030356
TE,TE,42,18,70.19547964,0.560436044
TE,TE,42,19,39.8312598,0.750576729
TE,TE,42,20,112.0545417,0.298314679
TE,TE,42,21,48.54293,0.696024267
TE,TE,42,22,103.268077,0.353335504
TE,TE,42,23,95.92245811,0.399333755
TE,ICM,42,24,80.58874499,0.495353437
TE,TE,42,25,28.07183129,0.824214247
TE,ICM,42,26,56.39321469,0.6468658
TE,TE,42,27,102.9817562,0.355128445
TE,TE,42,28,106.9508754,0.330273828
TE,ICM,42,29,35.81558871,0.775722854
TE,ICM,42,30,79.67670049,0.501064658
TE,TE,42,31,55.42893294,0.652904131
TE,TE,42,32,37.27043738,0.766612594
TE,TE,42,33,116.0607292,0.273227941
TE,ICM,42,34,63.45725394,0.6026308
TE,ICM,42,35,98.19903998,0.385077804
TE,TE,42,36,111.139126,0.304047011
TE,TE,42,37,141.8552895,0.111702455
TE,TE,42,38,122.9560749,0.2300493
TE,TE,42,39,75.37151818,0.528023701
TE,ICM,42,40,98.31615387,0.384344437
TE,TE,42,41,111.9113983,0.299211043
TE,TE,42,42,0,1
TE,ICM,42,43,58.271068,0.635106686
TE,ICM,42,44,63.50886078,0.602307638
TE,TE,42,45,60.36732111,0.621979954
TE,ICM,42,46,88.65718466,0.444828883
TE,ICM,42,47,96.29574899,0.396996209
TE,ICM,42,48,73.81972553,0.537741023
TE,TE,42,49,144.4153203,0.095671547
TE,ICM,42,50,65.55487287,0.589495515
TE,ICM,42,51,58.41798996,0.634186661
TE,TE,42,52,132.1541352,0.172451064
TE,TE,42,53,75.87416399,0.524876134
TE,ICM,42,54,92.88281838,0.418367973
TE,TE,42,55,25.91662004,0.837710176
TE,TE,42,56,101.6680455,0.363354899
TE,ICM,42,57,77.38020569,0.515445304
TE,TE,42,58,71.04204066,0.555134881
TE,ICM,42,59,80.37526951,0.49669022
TE,ICM,42,60,92.11464703,0.423178261
TE,ICM,42,61,83.84882057,0.47493885
TE,ICM,42,62,40.45308339,0.746682871
TE,TE,42,63,80.86704292,0.493610736
ICM,TE,43,0,128.2979173,0.196598693
ICM,TE,43,1,133.4496653,0.164338458
ICM,TE,43,2,150.2010856,0.059441097
ICM,TE,43,3,124.6250473,0.219598198
ICM,TE,43,4,102.074653,0.360808723
ICM,TE,43,5,145.8001399,0.08699981
ICM,TE,43,6,90.38955793,0.433980765
ICM,TE,43,7,128.2241881,0.197060386
ICM,TE,43,8,138.7259681,0.13129826
ICM,TE,43,9,118.8802238,0.255572272
ICM,TE,43,10,109.335774,0.315339598
ICM,TE,43,11,135.6176877,0.150762306
ICM,TE,43,12,126.020581,0.210859369
ICM,TE,43,13,107.3255082,0.327927878
ICM,TE,43,14,89.8650906,0.437264979
ICM,TE,43,15,92.15282828,0.42293917
ICM,TE,43,16,124.2481249,0.221958485
ICM,TE,43,17,110.4401285,0.308424132
ICM,TE,43,18,115.1855866,0.278708082
ICM,TE,43,19,55.31391468,0.653624375
ICM,TE,43,20,70.59154714,0.55795587
ICM,TE,43,21,29.71710587,0.813911541
ICM,TE,43,22,113.8984969,0.286767835
ICM,TE,43,23,44.90743335,0.71878974
ICM,ICM,43,24,99.62074301,0.376175103
ICM,TE,43,25,83.45760305,0.477388653
ICM,ICM,43,26,32.11817296,0.798876064
ICM,TE,43,27,94.33536888,0.409272105
ICM,TE,43,28,79.39215648,0.502846472
ICM,ICM,43,29,24.23543534,0.848237751
ICM,ICM,43,30,73.8266443,0.537697698
ICM,TE,43,31,93.70851656,0.413197453
ICM,TE,43,32,65.82818699,0.587784022
ICM,TE,43,33,91.65438019,0.426060451
ICM,ICM,43,34,31.01286972,0.805797471
ICM,ICM,43,35,63.26210236,0.603852839
ICM,TE,43,36,63.72762833,0.600937716
ICM,TE,43,37,123.6036366,0.22599427
ICM,TE,43,38,79.58059359,0.501666479
ICM,TE,43,39,57.83047062,0.637865706
ICM,ICM,43,40,100.4593328,0.370923855
ICM,TE,43,41,62.55442502,0.608284313
ICM,TE,43,42,58.271068,0.635106686
ICM,ICM,43,43,0,1
ICM,ICM,43,44,56.51104633,0.646127939
ICM,TE,43,45,11.09197075,0.930542101
ICM,ICM,43,46,34.0557623,0.786742883
ICM,ICM,43,47,70.11562903,0.560936068
ICM,ICM,43,48,55.42241802,0.652944927
ICM,TE,43,49,138.2163186,0.134489684
ICM,ICM,43,50,72.16859298,0.548080412
ICM,ICM,43,51,78.90350132,0.505906429
ICM,TE,43,52,94.51219538,0.408164818
ICM,TE,43,53,47.22585094,0.704271814
ICM,ICM,43,54,80.68410117,0.494756317
ICM,TE,43,55,41.25985346,0.741630879
ICM,TE,43,56,123.2178469,0.228410084
ICM,ICM,43,57,47.4010791,0.703174536
ICM,TE,43,58,83.92880349,0.474437997
ICM,ICM,43,59,86.79707972,0.456476857
ICM,ICM,43,60,53.24749282,0.666564304
ICM,ICM,43,61,35.45882773,0.77795689
ICM,ICM,43,62,39.73335657,0.751189799
ICM,TE,43,63,31.48840067,0.802819697
ICM,TE,44,0,120.7832874,0.243655291
ICM,TE,44,1,113.7366413,0.287781375
ICM,TE,44,2,109.4377421,0.314701074
ICM,TE,44,3,114.6703367,0.281934576
ICM,TE,44,4,113.6493238,0.288328157
ICM,TE,44,5,103.6961663,0.35065481
ICM,TE,44,6,112.3932333,0.296193793
ICM,TE,44,7,105.7152367,0.338011395
ICM,TE,44,8,98.04111526,0.386066728
ICM,TE,44,9,92.83893185,0.418642791
ICM,TE,44,10,105.1162521,0.341762235
ICM,TE,44,11,82.64058882,0.482504795
ICM,TE,44,12,76.01285313,0.524007663
ICM,TE,44,13,71.42575659,0.552732052
ICM,TE,44,14,93.67676567,0.413396277
ICM,TE,44,15,69.2591896,0.56629909
ICM,TE,44,16,76.21851898,0.522719784
ICM,TE,44,17,59.60053291,0.62678158
ICM,TE,44,18,80.06681415,0.498621767
ICM,TE,44,19,83.65787127,0.476134574
ICM,TE,44,20,58.56778623,0.633248637
ICM,TE,44,21,74.40289717,0.534089204
ICM,TE,44,22,57.65525018,0.638962936
ICM,TE,44,23,58.49080698,0.633730681
ICM,ICM,44,24,46.50593544,0.708779923
ICM,TE,44,25,71.05167417,0.555074556
ICM,ICM,44,26,30.88510081,0.806597559
ICM,TE,44,27,43.05803757,0.730370653
ICM,TE,44,28,46.35530076,0.709723198
ICM,ICM,44,29,45.11384785,0.717497173
ICM,ICM,44,30,23.10995862,0.855285484
ICM,TE,44,31,57.85276818,0.637726079
ICM,TE,44,32,44.54228429,0.721076303
ICM,TE,44,33,53.84719101,0.662808995
ICM,ICM,44,34,28.70469032,0.820251285
ICM,ICM,44,35,45.42213762,0.715566663
ICM,TE,44,36,92.34016857,0.421766045
ICM,TE,44,37,85.53135108,0.464402847
ICM,TE,44,38,83.09794752,0.479640816
ICM,TE,44,39,34.60783107,0.78328583
ICM,ICM,44,40,44.61474038,0.720622583
ICM,TE,44,41,72.80197355,0.544114184
ICM,TE,44,42,63.50886078,0.602307638
ICM,ICM,44,43,56.51104633,0.646127939
ICM,ICM,44,44,0,1
ICM,TE,44,45,53.49815084,0.664994684
ICM,ICM,44,46,65.54724722,0.589543266
ICM,ICM,44,47,34.95234533,0.781128482
ICM,ICM,44,48,19.30184666,0.879131874
ICM,TE,44,49,122.8328008,0.230821242
ICM,ICM,44,50,30.2745847,0.81042061
ICM,ICM,44,51,34.74319956,0.782438152
ICM,TE,44,52,82.90608299,0.480842271
ICM,TE,44,53,90.11167868,0.435720845
ICM,ICM,44,54,30.45563021,0.809286903
ICM,TE,44,55,57.5626746,0.639542644
ICM,TE,44,56,69.19936485,0.566673713
ICM,ICM,44,57,25.36420546,0.841169395
ICM,TE,44,58,103.9374041,0.349144179
ICM,ICM,44,59,31.38519295,0.803465983
ICM,ICM,44,60,42.87674107,0.731505931
ICM,ICM,44,61,48.22196066,0.698034177
ICM,ICM,44,62,33.61289465,0.78951612
ICM,TE,44,63,78.84931792,0.506245726
TE,TE,45,0,136.7677334,0.143560722
TE,TE,45,1,138.4692596,0.132905768
TE,TE,45,2,153.3413354,0.039776858
TE,TE,45,3,132.3809687,0.171030634
TE,TE,45,4,110.4358061,0.308451198
TE,TE,45,5,147.650525,0.075412702
TE,TE,45,6,101.1137102,0.366826145
TE,TE,45,7,133.5443882,0.163745303
TE,TE,45,8,140.9450341,0.117402473
TE,TE,45,9,120.3662219,0.246266954
TE,TE,45,10,114.3093305,0.284195196
TE,TE,45,11,134.7515299,0.156186184
TE,TE,45,12,124.6572038,0.219396834
TE,TE,45,13,105.8909034,0.336911371
TE,TE,45,14,96.01905038,0.398728895
TE,TE,45,15,91.00965015,0.430097749
TE,TE,45,16,123.6716508,0.225568365
TE,TE,45,17,107.2813731,0.328204252
TE,TE,45,18,115.6244128,0.275960154
TE,TE,45,19,63.54161513,0.602102531
TE,TE,45,20,67.30880129,0.578512418
TE,TE,45,21,38.783291,0.757139108
TE,TE,45,22,109.9812897,0.31129738
TE,TE,45,23,41.46150551,0.740368134
TE,ICM,45,24,96.58076874,0.395211415
TE,TE,45,25,84.76316728,0.469213213
TE,ICM,45,26,25.3407317,0.841316388
TE,TE,45,27,88.83281511,0.443729086
TE,TE,45,28,73.40759244,0.5403218
TE,ICM,45,29,25.85163301,0.838117125
TE,ICM,45,30,68.11989193,0.57343337
TE,TE,45,31,91.22330506,0.428759843
TE,TE,45,32,62.11038823,0.611064871
TE,TE,45,33,88.86793412,0.443509171
TE,ICM,45,34,29.02801453,0.81822663
TE,ICM,45,35,62.41748003,0.609141862
TE,TE,45,36,70.6172794,0.557794735
TE,TE,45,37,123.6366958,0.225787253
TE,TE,45,38,82.8164839,0.48140334
TE,TE,45,39,48.97154914,0.693340255
TE,ICM,45,40,97.62752562,0.388656626
TE,TE,45,41,63.85894118,0.600115436
TE,TE,45,42,60.36732111,0.621979954
TE,ICM,45,43,11.09197075,0.930542101
TE,ICM,45,44,53.49815084,0.664994684
TE,TE,45,45,0,1
TE,ICM,45,46,37.17790759,0.767192016
TE,ICM,45,47,66.27242145,0.585002227
TE,ICM,45,48,49.2397687,0.691660665
TE,TE,45,49,145.1643922,0.090980861
TE,ICM,45,50,65.97888413,0.586840357
TE,ICM,45,51,75.06789121,0.529925012
TE,TE,45,52,96.09547369,0.398250332
TE,TE,45,53,58.1909055,0.635608664
TE,ICM,45,54,77.63868317,0.513826718
TE,TE,45,55,39.93899491,0.749902092
TE,TE,45,56,120.9360844,0.242698477
TE,ICM,45,57,43.88822698,0.725172009
TE,TE,45,58,93.84507123,0.412342348
TE,ICM,45,59,82.5914819,0.482812302
TE,ICM,45,60,47.24223001,0.704169248
TE,ICM,45,61,32.69056661,0.795291736
TE,ICM,45,62,35.20170799,0.779566974
TE,TE,45,63,40.46730382,0.746593823
ICM,TE,46,0,126.3992676,0.208488034
ICM,TE,46,1,115.1265773,0.279077599
ICM,TE,46,2,149.4583892,0.06409186
ICM,TE,46,3,133.2388285,0.165658717
ICM,TE,46,4,81.91702453,0.487035753
ICM,TE,46,5,136.3627476,0.146096742
ICM,TE,46,6,87.81894962,0.45007791
ICM,TE,46,7,141.7213069,0.112541454
ICM,TE,46,8,149.6544907,0.062863872
ICM,TE,46,9,96.80719899,0.39379351
ICM,TE,46,10,83.0803238,0.479751175
ICM,TE,46,11,134.4567445,0.15803213
ICM,TE,46,12,118.6683045,0.25689931
ICM,TE,46,13,90.20662234,0.435126308
ICM,TE,46,14,114.0808828,0.285625736
ICM,TE,46,15,69.9047509,0.562256587
ICM,TE,46,16,137.3202237,0.140101028
ICM,TE,46,17,104.3060901,0.346835468
ICM,TE,46,18,135.5969173,0.15089237
ICM,TE,46,19,80.35891109,0.496792656
ICM,TE,46,20,49.72916723,0.688596052
ICM,TE,46,21,55.95280833,0.649623624
ICM,TE,46,22,120.4580041,0.245692214
ICM,TE,46,23,25.25241472,0.841869429
ICM,ICM,46,24,111.7807819,0.300028963
ICM,TE,46,25,111.0769646,0.304436266
ICM,ICM,46,26,50.19747486,0.685663511
ICM,TE,46,27,94.70523994,0.406955973
ICM,TE,46,28,71.24023579,0.553893783
ICM,ICM,46,29,54.04851712,0.661548292
ICM,ICM,46,30,80.97355876,0.492943734
ICM,TE,46,31,116.2281183,0.272179751
ICM,TE,46,32,91.78734893,0.425227801
ICM,TE,46,33,78.2943072,0.509721202
ICM,ICM,46,34,38.01245668,0.761966071
ICM,ICM,46,35,46.00624214,0.711909002
ICM,TE,46,36,36.82575612,0.769397187
ICM,TE,46,37,107.2963308,0.328110587
ICM,TE,46,38,49.28402852,0.69138351
ICM,TE,46,39,68.80334477,0.56915359
ICM,ICM,46,40,102.5930644,0.357562432
ICM,TE,46,41,30.63007183,0.80819455
ICM,TE,46,42,88.65718466,0.444828883
ICM,ICM,46,43,34.0557623,0.786742883
ICM,ICM,46,44,65.54724722,0.589543266
ICM,TE,46,45,37.17790759,0.767192016
ICM,ICM,46,46,0,1
ICM,ICM,46,47,61.74048474,0.613381206
ICM,ICM,46,48,61.67321313,0.61380246
ICM,TE,46,49,126.6192681,0.207110391
ICM,ICM,46,50,88.26847954,0.447262954
ICM,ICM,46,51,96.97449669,0.392745892
ICM,TE,46,52,67.34070422,0.578312642
ICM,TE,46,53,53.25360602,0.666526024
ICM,ICM,46,54,78.14401486,0.510662332
ICM,TE,46,55,74.10345769,0.535964293
ICM,TE,46,56,132.8318634,0.168207132
ICM,ICM,46,57,45.07115876,0.717764492
ICM,TE,46,58,97.980165,0.386448399
ICM,ICM,46,59,95.82162246,0.399965188
ICM,ICM,46,60,44.73807716,0.719850249
ICM,ICM,46,61,22.79046561,0.857286149
ICM,ICM,46,62,64.98408513,0.593069786
ICM,TE,46,63,27.50800844,0.827744905
ICM,TE,47,0,131.6796893,0.175422044
ICM,TE,47,1,102.8394082,0.356019827
ICM,TE,47,2,116.4637686,0.27070411
ICM,TE,47,3,135.344521,0.152472875
ICM,TE,47,4,108.5379119,0.320335808
ICM,TE,47,5,96.88701538,0.3932937
ICM,TE,47,6,122.7402202,0.231400982
ICM,TE,47,7,130.7277196,0.181383276
ICM,TE,47,8,119.0181578,0.254708529
ICM,TE,47,9,69.50316453,0.56477132
ICM,TE,47,10,88.38897165,0.446508433
ICM,TE,47,11,83.02195799,0.480116662
ICM,TE,47,12,64.75008515,0.594535094
ICM,TE,47,13,43.66629686,0.726561735
ICM,TE,47,14,124.8314342,0.218305804
ICM,TE,47,15,38.04706129,0.761749377
ICM,TE,47,16,98.48403649,0.383293157
ICM,TE,47,17,44.75459541,0.719746811
ICM,TE,47,18,110.7132177,0.306714048
ICM,TE,47,19,109.5437759,0.31403709
ICM,TE,47,20,29.09784757,0.817789336
ICM,TE,47,21,94.51796007,0.408128719
ICM,TE,47,22,66.54362995,0.58330392
ICM,TE,47,23,45.95303198,0.712242204
ICM,ICM,47,24,67.92850946,0.574631807
ICM,TE,47,25,105.872345,0.337027583
ICM,ICM,47,26,49.37190905,0.690833202
ICM,TE,47,27,35.76637911,0.776031004
ICM,TE,47,28,18.28934436,0.885472161
ICM,ICM,47,29,70.11447377,0.560943303
ICM,ICM,47,30,34.709562,0.782648791
ICM,TE,47,31,89.95221579,0.436719401
ICM,TE,47,32,77.56571876,0.514283621
ICM,TE,47,33,23.744933,0.851309276
ICM,ICM,47,34,40.36409272,0.747240131
ICM,ICM,47,35,23.16881998,0.854916895
ICM,TE,47,36,85.59002277,0.464035445
ICM,TE,47,37,64.38551354,0.59681804
ICM,TE,47,38,63.86808124,0.6000582
ICM,TE,47,39,44.0288758,0.724291266
ICM,ICM,47,40,48.42134617,0.696785625
ICM,TE,47,41,54.3406042,0.659719243
ICM,TE,47,42,96.29574899,0.396996209
ICM,ICM,47,43,70.11562903,0.560936068
ICM,ICM,47,44,34.95234533,0.781128482
ICM,TE,47,45,66.27242145,0.585002227
ICM,ICM,47,46,61.74048474,0.613381206
ICM,ICM,47,47,0,1
ICM,ICM,47,48,28.76952223,0.819845308
ICM,TE,47,49,122.2297963,0.234597255
ICM,ICM,47,50,54.8126337,0.656763395
ICM,ICM,47,51,65.02584828,0.592808266
ICM,TE,47,52,57.65501421,0.638964414
ICM,TE,47,53,102.4718364,0.358321561
ICM,ICM,47,54,22.22251772,0.860842638
ICM,TE,47,55,86.15656523,0.460487757
ICM,TE,47,56,84.99608043,0.467754711
ICM,ICM,47,57,22.94494415,0.856318805
ICM,TE,47,58,126.1750736,0.209891936
ICM,ICM,47,59,48.44939695,0.696609971
ICM,ICM,47,60,27.29035609,0.829107844
ICM,ICM,47,61,42.40950543,0.73443176
ICM,ICM,47,62,61.98205785,0.611868475
ICM,TE,47,63,84.51380876,0.470774695
ICM,TE,48,0,137.2528227,0.140523094
ICM,TE,48,1,123.5907681,0.226074852
ICM,TE,48,2,125.7020188,0.212854204
ICM,TE,48,3,133.0819524,0.166641075
ICM,TE,48,4,121.1365315,0.241443277
ICM,TE,48,5,115.1250602,0.279087098
ICM,TE,48,6,123.5140998,0.226554949
ICM,TE,48,7,124.9528305,0.21754562
ICM,TE,48,8,116.0513583,0.273286622
ICM,TE,48,9,96.25493399,0.397251792
ICM,TE,48,10,109.6022615,0.313670854
ICM,TE,48,11,93.51576387,0.41440447
ICM,TE,48,12,82.75892434,0.481763778
ICM,TE,48,13,71.42359926,0.552745561
ICM,TE,48,14,108.9319319,0.317868456
ICM,TE,48,15,65.99536456,0.586737157
ICM,TE,48,16,91.57746147,0.426542116
ICM,TE,48,17,61.90734992,0.612336296
ICM,TE,48,18,96.22042847,0.397467866
ICM,TE,48,19,93.61950634,0.413754835
ICM,TE,48,20,48.84524695,0.694131159
ICM,TE,48,21,79.07004967,0.504863504
ICM,TE,48,22,64.52146168,0.595966733
ICM,TE,48,23,48.12513908,0.698640473
ICM,ICM,48,24,57.9388202,0.637187221
ICM,TE,48,25,84.58249912,0.470344556
ICM,ICM,48,26,26.06794521,0.836762578
ICM,TE,48,27,39.71762173,0.751288331
ICM,TE,48,28,33.66323434,0.789200893
ICM,ICM,48,29,49.78666724,0.688235987
ICM,ICM,48,30,20.46237817,0.871864628
ICM,TE,48,31,69.45256204,0.565088193
ICM,TE,48,32,51.46272961,0.677740488
ICM,TE,48,33,51.30468593,0.678730157
ICM,ICM,48,34,28.20411919,0.823385861
ICM,ICM,48,35,43.09316033,0.730150715
ICM,TE,48,36,92.87996337,0.418385851
